ccp,HS_GPA,medianIncome,TERM_GPA,Early_alert,Persist,Retained,Scholarship Level_1.0,Scholarship Level_2.0,Scholarship Level_3.0,Scholarship Level_4.0,Scholarship Level_5.0,SEX_M,OBOR_RANK_JR,OBOR_RANK_NU,OBOR_RANK_SO,OBOR_RANK_SR,LIVING_CODE_OTHER
0.0,3.204,59621.0,2.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
42.0,3.583,96399.0,4.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
35.0,3.491,64250.0,3.45,0,1,1,0,0,0,1,0,0,0,0,1,0,1
0.0,3.402,79930.0,2.6,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.284,47397.0,3.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21.0,3.298,66167.0,2.64,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.58,105193.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.29,120955.0,2.4,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0.0,3.49,153214.0,3.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,3.524,85490.0,3.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0
58.0,3.171,81912.0,3.8,0,1,1,0,0,0,1,0,1,0,0,1,0,1
12.0,3.536,63743.0,3.22,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.132,53884.0,2.31,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.94,63269.0,3.65,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.031,146160.0,3.69,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.069,70456.0,1.93,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.391,75532.0,3.36,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.624,53399.0,3.59,0,1,1,0,0,0,1,0,0,0,0,0,0,0
57.0,3.54,59104.0,2.6,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.0,3.593,55151.0,3.18,0,1,1,0,0,0,1,0,1,0,0,0,0,1
12.0,3.075,83734.0,2.87,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7.0,3.282,76115.0,2.0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
2.0,3.348,58020.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.057,69252.0,3.8,0,1,1,0,0,0,1,0,1,0,0,0,0,1
31.0,3.175,30533.0,3.45,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.0,3.24,68108.0,3.63,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7.0,3.053,63804.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.22,56642.0,1.5,1,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.341,53608.0,1.33,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.304,93389.0,0.71,1,0,0,0,0,0,1,0,0,0,0,0,0,1
12.0,3.082,64542.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,3.327,57095.0,2.8,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.43,200001.0,3.4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.583,65764.0,3.65,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.02,73453.0,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
19.0,2.768,51163.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.204,47461.0,3.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.4719294297574828,78410.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.0,3.136,60720.0,1.88,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.328,52521.0,2.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.075,53902.0,3.29,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.546,67907.0,2.29,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.576,45145.0,3.75,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.136,61362.0,1.67,1,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.616,61500.0,3.24,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.625,46928.0,3.54,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.077,54347.0,1.25,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.048,67896.0,3.57,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.965,157770.0,2.92,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.403,57114.0,3.13,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.018,59841.0,3.38,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.261,86030.0,3.24,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.639,61912.0,3.77,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.62,79715.0,3.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.018,74180.0,3.4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.347,58926.0,2.94,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12.0,3.308,75349.0,3.67,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.28,58966.0,3.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.019,61403.0,1.5,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.393,58970.0,1.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.48,60063.0,0.27,1,0,1,0,0,0,1,0,0,0,0,0,0,0
18.0,3.152,122227.0,2.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.048,109569.0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.016,86746.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.316,80500.0,3.75,0,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.505,42941.0,3.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.21,87846.0,2.57,1,1,1,0,0,0,1,0,1,0,0,0,0,0
21.0,2.958,78516.0,0.92,0,0,1,0,0,0,1,0,1,0,0,0,0,1
9.0,3.025,100900.0,2.08,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.333,111170.0,2.65,1,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,2.83,63569.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.2,78022.0,3.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.243,142294.0,3.8,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.19,100823.0,3.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.285,27803.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.337,135058.0,3.65,0,1,1,0,0,0,1,0,0,0,0,0,0,0
38.0,3.559,67297.0,4.0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
10.0,3.473,61289.0,3.67,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.028,72805.0,1.4,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.216,160461.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
29.0,3.205,51335.0,3.71,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.0,3.4719294297574828,53212.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.478,82208.0,3.54,0,1,1,0,0,0,1,0,1,0,0,0,0,0
27.0,3.382,73302.0,3.7,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.301,101454.0,3.44,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,3.333,81503.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
15.0,3.214,48207.0,3.1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
16.0,3.482,47283.0,3.63,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.119,41660.0,3.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.386,65904.0,3.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.642,68240.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.951,52979.0,3.33,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.112,75000.0,3.44,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.111,52139.0,2.94,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.136,52973.0,2.89,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.475,101412.0,2.67,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.009,89889.0,2.33,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.233,85213.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.33,75093.0,2.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.222,94250.0,4.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.641,60787.0,3.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.282,38585.0,2.64,0,1,1,0,0,0,1,0,0,0,0,0,0,0
49.0,2.906,94141.0,1.0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
0.0,3.4719294297574828,56309.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.28,57278.0,3.77,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.753,55028.0,0.92,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.434,50134.0,0.46,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.959,60750.0,1.67,0,0,1,0,0,0,1,0,1,0,0,0,0,1
15.0,3.127,84682.0,3.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0
26.0,3.251,74325.0,3.36,0,1,1,0,0,0,1,0,0,0,0,0,0,0
15.0,3.385,79391.0,3.4,0,1,1,0,0,0,1,0,0,0,0,0,0,0
22.0,3.502,189922.0,2.79,1,1,1,0,0,0,1,0,0,0,0,0,0,0
10.0,3.346,89574.0,3.75,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.826,87098.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.337,111859.0,3.63,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.538,58944.0,3.7,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.42,122903.0,3.75,0,1,1,0,0,0,1,0,1,0,0,0,0,0
10.0,3.1,69760.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21.0,3.5,59400.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.201,115856.0,3.18,0,1,1,0,0,0,1,0,0,0,0,0,0,1
9.0,3.131,50745.0,3.3,0,1,1,0,0,0,1,0,0,0,0,0,0,0
29.0,3.106,84555.0,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.457,50620.0,3.57,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.184,72562.0,2.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.119,179363.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.222,83946.0,4.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
15.0,3.561,89375.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
25.0,3.316,44435.0,3.73,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.174,42746.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.159,90619.0,3.57,0,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.4719294297574828,97184.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.185,80454.0,3.06,0,1,1,0,0,0,1,0,0,0,0,0,0,0
11.0,3.52,114058.0,3.69,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.155,76212.0,2.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0
12.0,3.642,179784.0,3.69,0,1,1,0,0,0,1,0,0,0,0,0,0,0
13.0,3.402,115642.0,3.79,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.047,73217.0,2.77,0,1,1,0,0,0,1,0,0,0,0,0,0,0
39.0,3.706,53154.0,2.21,0,1,1,0,0,0,1,0,0,0,0,1,0,0
3.0,3.57,52939.0,3.4,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.396,50225.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.037,65363.0,2.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.638,39641.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
36.0,3.178,45729.0,0.67,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6.0,3.22,44291.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
0.0,3.085,78562.0,2.69,0,1,1,0,0,0,1,0,0,0,0,0,0,0
21.0,3.202,51691.0,3.08,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.62,45786.0,3.44,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.31,72079.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.397,77406.0,3.81,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.535,53611.0,3.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.392,61268.0,3.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
29.0,3.283,80951.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.451,61225.0,3.33,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.304,84176.0,4.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.191,93251.0,2.81,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.226,64934.0,3.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.113,86203.0,3.82,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.122,93591.0,3.2,1,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.164,92344.0,2.4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.08,106101.0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
24.0,3.1,17008.0,2.63,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.338,120774.0,2.07,0,1,1,0,0,0,1,0,0,0,0,0,0,0
23.0,3.552,77419.0,3.81,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.091,90572.0,3.06,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.25,71746.0,3.5,1,1,1,0,0,0,1,0,1,0,0,0,0,0
22.0,3.115,85221.0,0.57,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.576,88327.0,3.25,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.402,50193.0,3.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.126,200001.0,2.25,1,1,1,0,0,0,1,0,1,0,0,0,0,0
8.0,3.69,48573.0,3.13,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.541,128425.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.44,77014.0,3.21,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.37,47412.0,1.93,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12.0,3.41,101165.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.557,42790.0,3.25,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.176,152072.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.711,105309.0,3.24,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.385,101015.0,2.77,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.044,136753.0,2.06,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.081,68995.0,3.69,1,1,1,0,0,0,1,0,0,0,0,0,0,0
12.0,3.481,60988.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.184,66262.0,2.88,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.37,81754.0,3.36,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.264,153439.0,2.73,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.327,75000.0,1.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13.0,3.304,63442.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.178,84306.0,3.29,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.198,65202.0,0.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.416,125912.0,3.4,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.19,140804.0,2.17,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.227,106501.0,3.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.457,107423.0,4.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.417,66666.0,1.75,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.195,114361.0,3.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
24.0,3.51,63277.0,3.25,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.27,91372.0,3.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.326,71067.0,3.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1
18.0,3.031,56712.0,2.62,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.136,89951.0,2.43,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.275,70815.0,3.27,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.587,103242.0,2.87,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.047,77582.0,1.75,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.083,108351.0,3.35,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.069,59703.0,2.83,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,2.938,69171.0,3.08,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.133,130960.0,2.57,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.195,43286.0,3.36,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.072,57218.0,1.91,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.585,98324.0,3.69,0,1,1,0,0,0,1,0,1,0,0,0,0,0
18.0,3.526,52333.0,3.69,1,1,1,0,0,0,1,0,0,0,0,0,0,1
3.0,3.218,66878.0,2.67,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.142,62355.0,1.86,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,2.987,71478.0,2.42,1,1,1,0,0,0,1,0,0,0,0,0,0,1
0.0,3.719,42974.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.41,59532.0,3.6,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.851,57576.0,2.85,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.333,111726.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5.0,3.12,43614.0,2.8,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.48,88208.0,3.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12.0,3.306,80624.0,2.2,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.059,28120.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
7.0,3.118,78869.0,3.92,0,1,1,0,0,0,1,0,0,0,0,0,0,0
16.0,3.634,84152.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.095,108840.0,3.27,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.696,85513.0,3.63,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.08,75641.0,3.33,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.327,44029.0,3.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,2.99,67453.0,3.73,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.029,101616.0,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.096,44969.0,2.25,1,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.23,61835.0,2.5,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.49,74660.0,2.67,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.172,83261.0,2.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.183,41184.0,2.67,1,1,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.373,90038.0,3.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0
4.0,3.133,66741.0,3.33,0,1,1,0,0,0,1,0,0,0,0,0,0,1
8.0,3.377,75385.0,3.81,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.043,77701.0,2.67,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.23,74675.0,1.38,0,1,1,0,0,0,1,0,0,0,0,0,0,0
4.0,3.4719294297574828,55783.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.311,58203.0,3.47,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.188,73228.0,2.88,1,1,1,0,0,0,1,0,1,0,0,0,0,1
22.0,3.33,43308.0,3.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.326,89347.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.06,76659.0,3.67,1,1,1,0,0,0,1,0,1,0,0,0,0,0
58.0,3.275,62062.0,3.57,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0.0,3.118,94418.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
15.0,3.573,70851.0,3.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.547,78090.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
18.0,3.114,90471.0,2.2,1,1,1,0,0,0,1,0,1,0,0,0,0,0
6.0,3.0,84214.0,1.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0
9.0,3.105,55029.0,2.7,0,1,1,0,0,0,1,0,1,0,0,0,0,1
12.0,3.12,55029.0,3.0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.024,45878.0,1.94,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.154,86065.0,3.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.094,131129.0,0.53,1,1,1,0,0,0,1,0,0,0,0,0,0,0
6.0,3.398,77074.0,3.08,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.32,95830.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
25.0,3.229,63237.0,2.88,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.1,51590.0,0.3,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.48,157774.0,3.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.07,100139.0,1.7,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.504,119895.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.375,104010.0,3.73,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.473,45515.0,1.93,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,2.969,25800.0,3.42,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.333,58322.0,2.83,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.196,69180.0,1.4,1,1,1,0,0,0,1,0,0,0,0,0,0,0
17.0,3.445,76869.0,2.75,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,3.607,18380.0,3.29,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.297,86262.0,3.79,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.224,118548.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.082,57371.0,1.63,1,1,1,0,0,0,1,0,0,0,0,0,0,0
20.0,3.183,82746.0,3.75,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.109,116320.0,3.25,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.36,75689.0,3.8,0,1,1,0,0,0,1,0,1,0,0,0,0,1
18.0,3.451,101863.0,2.31,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.208,86714.0,2.8,0,1,1,0,0,0,1,0,1,0,0,0,0,1
6.0,3.155,36117.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12.0,3.41,57852.0,2.75,0,1,1,0,0,0,1,0,1,0,0,0,0,1
0.0,3.115,93895.0,2.64,0,1,1,0,0,0,1,0,0,0,0,0,0,0
22.0,3.07,62676.0,2.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
63.0,3.643,46130.0,3.31,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0.0,3.489,33069.0,3.23,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.18,145676.0,2.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
12.0,3.421,59883.0,3.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.097,71102.0,2.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.62,68328.0,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.24,41355.0,1.31,1,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.575,55429.0,3.41,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8.0,2.974,125497.0,2.83,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.478,37792.0,3.33,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3.0,3.065,112164.0,3.2,0,1,1,0,0,0,1,0,1,0,0,0,0,0
7.0,3.077,81377.0,3.65,0,1,1,0,0,0,1,0,0,0,0,0,0,0
31.0,3.263,61268.0,3.75,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0.0,3.028,93424.0,3.45,0,1,1,0,0,0,1,0,1,0,0,0,0,0
9.0,3.523,77903.0,3.25,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.52,111839.0,4.0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.181,57002.0,3.6,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.352,66973.0,3.2,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3.0,3.282,61856.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.416,62007.0,1.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.346,65619.0,1.92,1,1,1,0,0,0,1,0,0,0,0,0,0,0
0.0,3.007,32119.0,1.31,1,1,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.046,54087.0,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0.0,3.611,125038.0,3.07,0,1,1,0,0,0,1,0,0,0,0,0,0,0
